timestamp,neighbor_id,rssi,energy_consumption
11961,139,-69,238.125
11961,138,-78,238.125
11961,74,-71,238.125
11962,42,-74,238.594
11962,103,-83,238.594
11962,57,-82,238.594
11962,139,-69,238.594
11962,138,-78,238.594
11962,74,-71,238.594
11963,42,-74,239.062
11963,103,-83,239.062
11963,57,-82,239.062
11963,139,-69,239.062
11963,138,-78,239.062
11963,74,-71,239.062
11964,42,-74,238.594
11964,103,-83,238.594
11964,57,-82,238.594
11964,139,-69,238.594
11964,138,-78,238.594
11964,74,-71,238.594
11965,42,-74,238.125
11965,103,-83,238.125
11965,57,-82,238.125
11965,139,-69,238.125
11965,138,-78,238.125
11965,74,-71,238.125
11966,42,-74,238.125
11966,103,-83,238.125
11966,57,-82,238.125
11966,139,-69,238.125
11966,138,-78,238.125
11966,74,-71,238.125
11967,42,-74,238.594
11967,103,-83,238.594
11967,57,-82,238.594
11967,139,-69,238.594
11967,138,-78,238.594
11967,74,-71,238.594
11968,42,-74,239.062
11968,103,-83,239.062
11968,57,-82,239.062
11968,139,-69,239.062
11968,138,-78,239.062
11968,74,-71,239.062
11969,42,-74,238.125
11969,103,-83,238.125
11969,57,-82,238.125
11969,139,-69,238.125
11969,138,-78,238.125
11969,74,-71,238.125
11970,42,-74,238.125
11970,103,-83,238.125
11970,57,-82,238.125
11970,139,-69,238.125
11970,138,-78,238.125
11970,74,-71,238.125
11971,42,-74,238.594
11971,103,-83,238.594
11971,57,-82,238.594
11971,139,-69,238.594
11971,138,-78,238.594
11971,74,-71,238.594
11972,42,-74,239.062
11972,103,-83,239.062
11972,57,-82,239.062
11972,139,-69,239.062
11972,138,-78,239.062
11972,74,-71,239.062
11973,42,-74,238.125
11973,103,-83,238.125
11973,57,-82,238.125
11973,139,-69,238.125
11973,138,-78,238.125
11973,74,-71,238.125
11974,42,-74,238.125
11974,103,-83,238.125
11974,57,-82,238.125
11974,139,-69,238.125
11974,138,-78,238.125
11974,74,-71,238.125
11975,42,-74,238.594
11975,103,-83,238.594
11975,57,-82,238.594
11975,139,-69,238.594
11975,138,-78,238.594
11975,74,-71,238.594
11976,42,-74,238.594
11976,103,-83,238.594
11976,57,-82,238.594
11976,139,-69,238.594
11976,138,-78,238.594
11976,74,-71,238.594
11977,42,-74,238.125
11977,103,-83,238.125
11977,57,-82,238.125
11977,139,-69,238.125
11977,138,-78,238.125
11977,74,-71,238.125
11978,42,-74,238.125
11978,103,-83,238.125
11978,57,-82,238.125
11978,139,-69,238.125
11978,138,-78,238.125
11978,74,-71,238.125
11979,42,-74,238.594
11979,103,-83,238.594
11979,57,-82,238.594
11979,139,-69,238.594
11979,138,-78,238.594
11979,74,-71,238.594
11980,42,-74,239.062
11980,103,-83,239.062
11980,57,-82,239.062
11980,139,-69,239.062
11980,138,-78,239.062
11980,74,-71,239.062
11981,42,-74,238.125
